"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2001:Q4","BabyBoom",18499711,22800162,6863859,1574338,3279275,5700539,2327256,3054894,4300451,3189475,978829,132148
"2001:Q4","GenX",2510511,4097077,1563436,530885,550932,383017,381966,686841,1586566,1009015,564968,12584
"2001:Q4","Millenial",24513,156402,73108,13914,0,53088,0,16293,131890,97391,34300,199
"2002:Q1","Silent",22853661,24374284,6109356,1241802,4211942,5138842,2513646,5158696,1520623,1023658,313497,183468
"2002:Q1","BabyBoom",18892872,23199185,6975691,1595437,3322904,5836574,2364521,3104057,4306313,3209795,961109,135409
"2002:Q1","GenX",2669395,4364057,1782969,547083,543471,423178,392646,674712,1694663,1114332,567329,13002
"2002:Q1","Millenial",80228,236677,166586,13950,0,42682,0,13460,156449,114622,41582,245
"2002:Q2","Silent",22851664,24329898,6049492,1230572,3956225,5006436,2749389,5337784,1478234,1017124,300836,160274
"2002:Q2","BabyBoom",18533668,22928984,7094200,1639590,2930301,5812435,2321121,3131338,4395317,3249119,1019586,126612
"2002:Q2","GenX",2390423,4230764,1995206,572811,378784,465012,278845,540106,1840341,1231094,597223,12024
"2002:Q2","Millenial",115039,257135,245653,0,0,7334,0,4147,142096,141790,0,305
"2002:Q3","Silent",23077409,24542752,6245929,1244613,3513350,4834325,3033765,5670770,1465343,1044283,278890,142170
"2002:Q3","BabyBoom",17699473,22274751,7360068,1660567,2269936,5776921,2270984,2936275,4575279,3399169,1052675,123435
"2002:Q3","GenX",2033068,3941732,2012430,585588,129621,508621,136665,568806,1908663,1277132,620043,11489
"2002:Q3","Millenial",16665,130033,129331,0,0,0,0,702,113368,113035,0,332
"2002:Q4","Silent",23351204,24848928,6429657,1272503,3599087,4923713,2899448,5724520,1497724,1066903,296956,133865
"2002:Q4","BabyBoom",18472735,23185920,7582764,1662652,2523299,5974998,2441438,3000770,4713185,3533685,1055474,124026
"2002:Q4","GenX",2218328,4215331,2046123,591050,196208,480548,212726,688677,1997003,1341721,644578,10704
"2002:Q4","Millenial",-25949,63167,60067,0,0,0,0,3100,89116,88818,0,298
"2003:Q1","Silent",23340050,24818334,6368985,1260890,3464051,4961800,2981861,5780747,1478284,1042990,295336,139957
"2003:Q1","BabyBoom",18550778,23279590,7671538,1684936,2350997,5987264,2544760,3040096,4728812,3558417,1039642,130753
"2003:Q1","GenX",2254087,4371301,2269118,603767,112649,519478,200727,665563,2117215,1452476,654145,10594
"2003:Q1","Millenial",37828,189535,187969,0,0,0,0,1567,151708,151450,0,258
"2003:Q2","Silent",23585389,25155118,6444511,1273854,3795652,5149702,2811736,5679663,1569728,1049775,321764,198189
"2003:Q2","BabyBoom",19799249,24659963,7832032,1688317,2955459,6181273,2722116,3280767,4860714,3670441,1025235,165038
"2003:Q2","GenX",2550407,4819407,2394393,612413,290772,535489,319388,666953,2269000,1583686,674931,10383
"2003:Q2","Millenial",85543,245972,224492,11511,0,6536,0,3433,160429,160360,0,69
"2003:Q3","Silent",23951670,25554783,6681330,1300459,3879070,5231136,2788177,5674611,1603113,1092857,331401,178855
"2003:Q3","BabyBoom",20349192,25383548,8102280,1692780,3212219,6249250,2857233,3269786,5034356,3843490,1035005,155861
"2003:Q3","GenX",2545004,4935854,2396887,618410,357945,541136,351681,669796,2390850,1687458,693268,10124
