"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1998:Q1","pct20to40",7.2,7.2,10.1,10.4,2.9,7.1,3.9,8.9,7.2,6,11.8,3.1
"1998:Q1","pct00to20",3.1,3.1,5.6,4.8,0.4,2.4,1,4,2.8,1.9,5.9,1.6
"1998:Q2","pct99",20.6,18.6,9.3,10.2,37,5.8,32.7,22.6,6,6,0.7,28.8
"1998:Q2","pct80to99",42.6,42.6,40.3,37,45.6,44.4,48.5,39.1,42.8,46.7,30.2,50.3
"1998:Q2","pct60to80",16.5,18,21.4,22.2,10.1,26.2,8.1,15.2,27.4,27.3,31,13.5
"1998:Q2","pct40to60",10,10.6,13.7,15.3,3.9,14.2,5.7,9.9,13.8,12.3,20.6,3.7
"1998:Q2","pct20to40",7.2,7.2,9.9,10.5,3,7,4,9,7.2,5.9,11.8,2.6
"1998:Q2","pct00to20",3.1,3,5.4,4.9,0.4,2.3,1,4.2,2.7,1.8,5.6,1.1
"1998:Q3","pct99",19.7,17.8,9.2,8.8,35.5,5.5,30.5,24.3,6.2,6,1.5,28.5
"1998:Q3","pct80to99",41.9,41.9,39.3,37.7,45,45.1,46,37.7,42.2,45.8,30.4,48.7
"1998:Q3","pct60to80",17.1,18.4,22,22.2,10.6,26,9.7,14.9,26.5,26.6,28.7,15.4
"1998:Q3","pct40to60",10.6,11.2,14,16.1,4.8,14.5,6.8,10,14.6,13.2,21.2,3.8
"1998:Q3","pct20to40",7.3,7.3,10,10.2,3.2,6.7,4.4,8.9,7.4,6.2,11.7,2.2
"1998:Q3","pct00to20",3.4,3.4,5.5,5,0.9,2.2,2.6,4.2,3.2,2.2,6.5,1.4
"1998:Q4","pct99",20.5,18.5,9.4,10.3,36,5.7,34.1,22.4,6,6,1,27.8
"1998:Q4","pct80to99",43,43,40.3,37,46.4,44.4,49.5,39.5,42.6,46.6,29.8,49.7
"1998:Q4","pct60to80",16.6,18.1,21.5,22.2,10.2,26.9,7.5,15.3,27.5,27,31.9,14
"1998:Q4","pct40to60",9.8,10.4,13.6,15,4,13.9,5.1,9.9,14,12.5,20.5,4.3
"1998:Q4","pct20to40",7.1,7.1,9.9,10.7,2.9,6.9,3.8,8.8,7.3,6,12,2.5
"1998:Q4","pct00to20",2.9,2.9,5.3,4.8,0.4,2.2,0,4.1,2.6,1.9,5,1.7
